"2342","1592","2333","2307","1414","1551","1414","11","0","2","0","0","0","0"
" RowID","","","Product Name","System SKU","Barcode","Product SKU","บาร์โค้ดจริง","","หน่วย","","","",""
"SKU-1201-2496","1201","2496","บีไนซ์ ครีมอาบน้ำ 400มล เชอรี่ แดง 1+1 (บีไนซ์ ครีมอาบน้ำ 400มล เชอรี่ แดง 1+1)","U00001638","8851989101637","U00001638","","","","","","",""
"SKU-1202-2497","1202","2497","บีไนซ์ ครีมอาบน้ำ 400มล เลิฟโพชั่น ชมพู 1+1 (บีไนซ์ ครีมอาบน้ำ 400มล เลิฟโพชั่น ชมพู 1+1)","U00001639","8851989102627","U00001639","","","","","","",""
"SKU-1203-2498","1203","2498","บีไนซ์ ครีมอาบน้ำ 400มล เลิฟโพชั่น ม่วง 1+1 (บีไนซ์ ครีมอาบน้ำ 400มล เลิฟโพชั่น ม่วง 1+1)","U00001640","8851989102641","U00001640","","","","","","",""
"SKU-1204-2499","1204","2499","บีไนซ์ ครีมอาบน้ำ 400มล เลิฟโพชั่น  ฟ้า 1+1 (บีไนซ์ ครีมอาบน้ำ 400มล เลิฟโพชั่น  ฟ้า 1+1)","U00001641","8851989102634","U00001641","","","","","","",""
"SKU-1205-2506","1205","2506","ตราผึ้ง น้ำมันปาล์ม ปิ๊บ18ลิตร ฉลากส้ม (ตราผึ้ง น้ำมันปาล์ม ปิ๊บ18ลิตร ฉลากส้ม)","U00001642","8858741400014","U00001642","","","","","","",""
"SKU-1206-2512","1206","2512","เลย์สแตคส์ ต้นตำรับ กป 42ก (เลย์สแตคส์ ต้นตำรับ กป 42ก แพค6)","U00001643","8850718712588","U00001643","","","","","","",""
"SKU-1206-2513","1206","2513","เลย์สแตคส์ ต้นตำรับ กป 42ก (เลย์สแตคส์ ต้นตำรับ กป 42ก	หีบx4แพค6)","U00001643","8850718919048","U00001643","","","","","","",""
"SKU-1207-2514","1207","2514","เลย์สแตคส์ โนริสาหร่าย กป 42ก (เลย์สแตคส์ โนริสาหร่าย กป 42ก แพค6)","U00001644","8850718716166","U00001644","","","","","","",""
"SKU-1208-2515","1208","2515","เลย์สแตคส์ ซาวครีมหัวหอม กป 42ก (เลย์สแตคส์ ซาวครีมหัวหอม กป 42ก แพค6)","U00001645","-","U00001645","","","","","","",""
"SKU-1209-2516","1209","2516","เลย์สแตคส์ กุ้งมังกรสไปซี่ กป 42ก  (เลย์สแตคส์ กุ้งมังกรสไปซี่ กป 42ก แพค6)","U00001646","8850718712564","U00001646","","","","","","",""
"SKU-1210-2517","1210","2517","บีไนซ์ ครีมอาบน้ำ 400+170 มล บิวตี้ฟูลไวท์ ชมพู  (บีไนซ์ ครีมอาบน้ำ 400+170 มล บิวตี้ฟูลไวท์ ชมพู )","U00001647","51989080239","U00001647","","","","","","",""
"SKU-1211-2518","1211","2518","บีไนซ์ ครีมอาบน้ำ 400+170 มล เชอรี่ แดง (บีไนซ์ ครีมอาบน้ำ 400+170 มล เชอรี่ แดง)","U00001648","8851989080383","U00001648","","","","","","",""
"SKU-1212-2519","1212","2519","บีไนซ์ ครีมอาบน้ำ 400+170 มล เซลลูไลท์ เขียว (บีไนซ์ ครีมอาบน้ำ 400+170 มล เซลลูไลท์ เขียว)","U00001649","8851989080246","U00001649","","","","","","",""
"SKU-1213-2520","1213","2520","บีไนซ์ ครีมอาบน้ำ 400+170 มล พีชชี่ พีช (บีไนซ์ ครีมอาบน้ำ 400+170 มล พีชชี่ พีช)","U00001650","8851989082110","U00001650","","","","","","",""
"SKU-1214-2522","1214","2522","บรีสเอกเซล เขียว 750 ก. ผงซักฟอกเข้มข้น  (บรีสเอกเซล ผงซักฟอกเข้มข้น สีเขียว 750 ก. หีบx12)","U00001651","18851932466025","U00001651","","","","","","",""
"SKU-1214-2521","1214","2521","บรีสเอกเซล เขียว 750 ก. ผงซักฟอกเข้มข้น  (บรีสเอกเซล สีเขียว 750 ก. ติดราคา69)","U00001651","8851932479509","U00001651","","","","","","",""
"SKU-1215-2523","1215","2523","บรีสเอกเซล ชมพู 750 ก.ผงซักฟอกเข้มข้น ชมพู 750 ก. (บรีสเอกเซล ผงซักฟอกเข้มข้น สีชมพู 750 ก.)","U00001652","8851932479516","U00001652","","","","","","",""
"SKU-1215-2524","1215","2524","บรีสเอกเซล ชมพู 750 ก.ผงซักฟอกเข้มข้น ชมพู 750 ก. (บรีสเอกเซล ผงซักฟอกเข้มข้น สีชมพู 750 ก.หีบx12)","U00001652","18851932466032","U00001652","","","","","","",""
"SKU-1216-2525","1216","2525","บรีสเอกเซล ม่วง 750 ก.ผงซักฟอกเข้มข้น  (บรีสเอกเซล ผงซักฟอกเข้มข้น สีม่วง 750 ก.)","U00001653","-","U00001653","","","","","","",""
"SKU-1216-2526","1216","2526","บรีสเอกเซล ม่วง 750 ก.ผงซักฟอกเข้มข้น  (บรีสเอกเซล ผงซักฟอกเข้มข้น สีม่วง 750 ก. หีบx12)","U00001653","-","U00001653","","","","","","",""
"SKU-1217-2527","1217","2527","บรีสเอกเซล  สีฟ้า 850/750 ก.แอคทีฟเฟรช (บรีสเอกเซล ผงซักฟอกเข้มข้น สีฟ้า 850 ก.แอคทีฟเฟรช)","U00001654","-","U00001654","","","","","","",""
"SKU-1217-2528","1217","2528","บรีสเอกเซล  สีฟ้า 850/750 ก.แอคทีฟเฟรช (บรีสเอกเซล ผงซักฟอกเข้มข้น สีฟ้า 850 ก.แอคทีฟเฟรช หีบx12)","U00001654","-","U00001654","","","","","","",""
"SKU-1218-2529","1218","2529","บรีสเอกเซล เขียว 1.3 กก.ผงซักฟอกเข้มข้น  (บรีสเอกเซล ผงซักฟอกเข้มข้น สีเขียว 1.3 กก.)","U00001655","8851932377478","U00001655","","","","","","",""
"SKU-1218-2530","1218","2530","บรีสเอกเซล เขียว 1.3 กก.ผงซักฟอกเข้มข้น  (บรีสเอกเซล ผงซักฟอกเข้มข้น สีเขียว 1.3 กก. หีบx6)","U00001655","18851932389119","U00001655","","","","","","",""
"SKU-1219-2531","1219","2531","บรีสเอกเซล ชมพู 1.3 กก. ผงซักฟอกเข้มข้น  (บรีสเอกเซล ผงซักฟอกเข้มข้น สีชมพู 1.3 กก.)","U00001656","-","U00001656","","","","","","",""
"SKU-1219-2532","1219","2532","บรีสเอกเซล ชมพู 1.3 กก. ผงซักฟอกเข้มข้น  (บรีสเอกเซล ผงซักฟอกเข้มข้น สีชมพู 1.3 กก. หีบx6)","U00001656","-","U00001656","","","","","","",""
"SKU-1220-2533","1220","2533","บรีสเอกเซล ม่วง 1.3 กก. ผงซักฟอกเข้มข้น  (บรีสเอกเซล ผงซักฟอกเข้มข้น สีม่วง 1.3 กก.)","U00001657","8851932380942","U00001657","","","","","","",""
"SKU-1220-2534","1220","2534","บรีสเอกเซล ม่วง 1.3 กก. ผงซักฟอกเข้มข้น  (บรีสเอกเซล ผงซักฟอกเข้มข้น สีม่วง 1.3 กก. หีบx6)","U00001657","18851932391372","U00001657","","","","","","",""
"SKU-1221-2535","1221","2535","บรีสเอกเซล ฟ้า 1.3 กก. ผงซักฟอกเข้มข้น แอคทีฟเฟรช (บรีสเอกเซล ผงซักฟอกเข้มข้น สีฟ้า 1.3 กก.แอคทีฟเฟรช)","U00001658","8851932415361","U00001658","","","","","","",""
"SKU-1221-2536","1221","2536","บรีสเอกเซล ฟ้า 1.3 กก. ผงซักฟอกเข้มข้น แอคทีฟเฟรช (บรีสเอกเซล ผงซักฟอกเข้มข้น สีฟ้า 1.3 กก.แอคทีฟเฟรช หีบx6)","U00001658","18851932418383","U00001658","","","","","","",""
"SKU-1222-2537","1222","2537","บรีสเอกเซล เขียว 160ก ผงซักฟอกเข้มข้น (บรีสเอกเซล ผงซักฟอกเข้มข้น สีเขียว 160ก แพค6)","U00001659","8851932421713","U00001659","","","","","","",""
"SKU-1222-2538","1222","2538","บรีสเอกเซล เขียว 160ก ผงซักฟอกเข้มข้น (บรีสเอกเซล ผงซักฟอกเข้มข้น สีเขียว 160ก หีบx6แพค6)","U00001659","18851932422267","U00001659","","","","","","",""
"SKU-1223-2539","1223","2539","บรีสเอกเซล ชมพู 160ก ผงซักฟอกเข้มข้น (บรีสเอกเซล ผงซักฟอกเข้มข้น สีชมพู 160ก แพค6)","U00001660","-","U00001660","","","","","","",""
"SKU-1223-2540","1223","2540","บรีสเอกเซล ชมพู 160ก ผงซักฟอกเข้มข้น (บรีสเอกเซล ผงซักฟอกเข้มข้น สีชมพู 160ก หีบx6แพค6)","U00001660","-","U00001660","","","","","","",""
"SKU-1224-2541","1224","2541","บรีสเอกเซล ม่วง 160ก ผงซักฟอกเข้มข้น (บรีสเอกเซล ผงซักฟอกเข้มข้น สีม่วง 160ก แพค6)","U00001661","-","U00001661","","","","","","",""
"SKU-1224-2542","1224","2542","บรีสเอกเซล ม่วง 160ก ผงซักฟอกเข้มข้น (บรีสเอกเซล ผงซักฟอกเข้มข้น สีม่วง 160ก หีบx6แพค6)","U00001661","-","U00001661","","","","","","",""
"SKU-1225-2543","1225","2543","ยำยำช้างน้อย ข้าวโพด 20ก แพค12 (ยำยำช้างน้อย ข้าวโพด 20ก แพค12)","U00001662","-","U00001662","","","","","","",""
"SKU-1226-2544","1226","2544","ยำยำช้างน้อย  โนริสาหร่าย 20ก แพค12 (ยำยำช้างน้อย  โนริสาหร่าย 20ก แพค12)","U00001663","-","U00001663","","","","","","",""
"SKU-1227-2545","1227","2545","ยำยำช้างน้อย  ต้มยำ 20ก แพค12 (ยำยำช้างน้อย  ต้มยำ 20ก แพค12)","U00001664","-","U00001664","","","","","","",""
"SKU-1228-2546","1228","2546","ยำยำช้างน้อย  ซูเปอร์เลมอน 20ก แพค12 (ยำยำช้างน้อย  ซูเปอร์เลมอน 20ก แพค12)","U00001665","-","U00001665","","","","","","",""
